company,legal_name,dba_name,email,phone,city,state,zip,address,usdot,power_units,truck_units,metro,nearest_hub,mi_nearest,mi_sac,mi_oak,lat,lng,carrier_operation,classdef,safer_url,source
JST TRANSPORTATION,ERIKA MARTINEZ,JST TRANSPORTATION,1salbarreras@gmail.com,8318003424,SAN JUAN BAUTISTA,CA,95045,771 OLYMPIA AVENUE,1727346,6,6,Bay,Oakland,79.3,121.3,79.3,36.82574,-121.51859,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1727346,fmcsa_census_az4n-8mr2
D&D INC,DEL DON EQUIPMENT RENTALS INC,D&D INC,mike@deldonco.com,2098946405,WESTLEY,CA,95387,9245 HWY 33,1727655,23,23,Bay,Oakland,56.8,74.2,56.8,37.51935,-121.29654,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1727655,fmcsa_census_az4n-8mr2
NORTH CAL LOGISTICS LLC,NORTH CAL LOGISTICS LLC,,northcallogistics64@yahoo.com,2096048758,OAKDALE,CA,95361,270 S 5TH AVE,1728932,3,3,Sacramento,Sacramento,67.9,67.9,82.6,37.78724,-120.7592,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1728932,fmcsa_census_az4n-8mr2
JIM'S TODOROVICH PAVING,JIM A TODOROVITCH,JIM'S TODOROVICH PAVING,jimspaving@yahoo.com,7074773291,SANTA ROSA,CA,95407,4130 WHISTLER AVE,1729243,2,2,Bay,Oakland,48.2,68.9,48.2,38.3933,-122.74505,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1729243,fmcsa_census_az4n-8mr2
ALMANOR DOCK-WOMACK CONSTR,BRETT L WOMACK,ALMANOR DOCK-WOMACK CONSTR,dianne@womackent.com,5305963364,LAKE ALMANOR,CA,96137,461 FIREHOUSE ROAD,1729990,3,3,Sacramento,Sacramento,119.2,119.2,182.8,40.27073,-121.03946,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1729990,fmcsa_census_az4n-8mr2
POWER LANE LOGISTICS DISTRIBUTION & WAREHOUSING INC,POWER LANE LOGISTICS DISTRIBUTION & WAREHOUSING INC,,na.powerlane@gmail.com,2092556080,STOCKTON SAN JOAQUIN DDDD,CA,95206,1111 NAVY DR,1730211,2,2,Stockton,Sacramento,46.0,46.0,47.2,37.91885,-121.41743,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1730211,fmcsa_census_az4n-8mr2
ERI,ELECTRONIC RECYCLERS INTERNATIONAL INC,ERI,ross.sylvester@eridirect.com,5594423960,FRESNO,CA,93711,7815 N PALM AVE STE 140,1731170,18,18,Bay,Oakland,149.8,151.1,149.8,36.83429,-119.83335,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1731170,fmcsa_census_az4n-8mr2
LEE G AND COMPANY INC,LEE G AND COMPANY INC,,leeg4ya@yahoo.com,4152862181,MENLO PARK,CA,94025,1162 SEVIER AVE,1731856,2,2,Bay,Oakland,24.5,86.1,24.5,37.45752,-122.17654,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1731856,fmcsa_census_az4n-8mr2
SUBTERRA INC,SUBTERRA INC,,subterraexcavation@yahoo.com,5303086797,TAHOE CITY,CA,96145,247 N LAKE BLVD,1732915,2,2,Sacramento,Sacramento,81.3,81.3,146.7,39.14829,-120.17092,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1732915,fmcsa_census_az4n-8mr2
NATIONAL ABRASIVES,JM SNYDER INC,NATIONAL ABRASIVES,bill@nationalabrasives.com,5103513163,SAN LEANDRO,CA,94577,1655 ABRAM CT,1733373,3,3,Bay,Oakland,8.5,70.3,8.5,37.71328,-122.16735,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1733373,fmcsa_census_az4n-8mr2
FAIRVIEW DISTRIBUTION CENTERS INC,FAIRVIEW DISTRIBUTION CENTERS INC,,progers@fairviewdci.com,2099424000,MANTECA,CA,95336,904 SRECKLES AVE,1733469,2,2,Stockton,Sacramento,54.3,54.3,58.4,37.83027,-121.20102,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1733469,fmcsa_census_az4n-8mr2
CARGO TRANSPORT,JORGE BARAIBAR,CARGO TRANSPORT,baraibar5@aol.com,5103762556,BENICIA,CA,94510,846 WALSH COURT,1733556,3,3,Bay,Oakland,21.6,48.2,21.6,38.09807,-122.13594,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1733556,fmcsa_census_az4n-8mr2
NANAK TRUCKING,NANAK FREIGHTWAYS INC,NANAK TRUCKING,nanakfreightways@gmail.com,,FRESNO,CA,93723,7323 W OSWEGO AVE,1734970,2,2,Bay,Oakland,145.1,149.4,145.1,36.79348,-119.95682,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1734970,fmcsa_census_az4n-8mr2
PREMIER LINES INC,PREMIER LINES INC,,kindu13@yahoo.com,9168703303,ELK GROVE,CA,95757,10108 WEXTED WAY,1734992,5,5,Sacramento,Sacramento,16.7,16.7,59.0,38.34489,-121.43123,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1734992,fmcsa_census_az4n-8mr2
MARK SEMEIT TRUCKING,MARK SEMEIT,MARK SEMEIT TRUCKING,marksemeittrucking@yahoo.com,9164176046,EL DORADO HILLS,CA,95762,936 KING JOHN WAY,1736161,2,2,Sacramento,Sacramento,24.3,24.3,89.4,38.68509,-121.06377,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1736161,fmcsa_census_az4n-8mr2
CRAIN WALNUT SHELLING INC,CRAIN WALNUT SHELLING INC,,andrew@crainwalnut.com,5305291585,LOS MOLINOS,CA,96055,10695 DECKER AVE,1736652,38,38,Sacramento,Sacramento,109.6,109.6,159.2,40.10324,-122.07474,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1736652,fmcsa_census_az4n-8mr2
GREAT HOLIDAY TOURS,GH TOURS & TRAVEL INC,GREAT HOLIDAY TOURS,op03@greatholidaytour.com,4158850338,SAN FRANCISCO,CA,94133,968 COLUMBUS AVE,1738032,8,0,Bay,Oakland,7.6,73.2,7.6,37.80453,-122.41085,C,"PRIVATE PASSENGER, BUSINESS;PRIVATE PASSENGER, NON-BUSINESS;AUTHORIZED FOR HIRE",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1738032,fmcsa_census_az4n-8mr2
FRESHPOINT,FRESHPOINT SAN FRANCISCO INC,FRESHPOINT,dot.compliance@sysco.com,2092160258,UNION CITY,CA,94587,30340 WHIPPLE RD,1739599,21,21,Bay,Oakland,19.6,73.4,19.6,37.60316,-122.01864,A,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1739599,fmcsa_census_az4n-8mr2
GALLEGOS TRUCKING,ARMANDO GALLEGOS,GALLEGOS TRUCKING,gallegostrucking1994@hotmail.com,6506700519,MANTECA,CA,95337,1474 TESORO DR,1740421,2,2,Stockton,Oakland,56.6,59.6,56.6,37.74304,-121.23838,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1740421,fmcsa_census_az4n-8mr2
G&G TRANSPORT INC,G&G TRANSPORT INC,,gngtransportinc@gmail.com,5108133535,OAKLAND,CA,94621,851 81ST AVE STE H2,1740463,4,4,Bay,Oakland,4.9,69.7,4.9,37.74827,-122.21683,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1740463,fmcsa_census_az4n-8mr2
KIMBERLY CLARK,KIMBERLY CLARK,,t.tokarek@kimberly-clarkprofessional.com,2092520257,LATHROP,CA,95330,16825 MURPHY PKWY,1740514,2,2,Bay,Oakland,52.3,54.3,52.3,37.80891,-121.31264,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1740514,fmcsa_census_az4n-8mr2
PREMIER POOLS INCORPORATED,PREMIER POOLS INCORPORATED,,cmullins@ppas.com,9168520223,RANCHO CORDOVA,CA,95670,11250 PYRITES WAY,1740620,55,55,Sacramento,Sacramento,11.7,11.7,77.1,38.60427,-121.28033,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1740620,fmcsa_census_az4n-8mr2
SRL XPRESS INC,SRL XPRESS INC,,srldispatch@yahoo.com,5594739274,FRESNO,CA,93722,3299 N IVANHOE AVE,1741025,3,3,Bay,Oakland,148.9,151.7,148.9,36.79936,-119.87479,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1741025,fmcsa_census_az4n-8mr2
CAL WEST COMMODITIES INC,CAL WEST COMMODITIES INC,,david.kegler@commoditytransporters.com,2093841882,MERCED,CA,95341,3853 WEST WARDROBE AVENUE,1741515,19,19,Stockton,Oakland,104.8,107.9,104.8,37.23105,-120.50107,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1741515,fmcsa_census_az4n-8mr2
C&S GLOBAL FOODS INC,C&S GLOBAL FOODS INC,,agspermits@hotmail.com,3238292661,DOS PALOS,CA,93620,1651 REYNOLDS AVE,1742591,4,4,Bay,Oakland,105.3,117.9,105.3,37.02004,-120.6254,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1742591,fmcsa_census_az4n-8mr2
KVM TRANSPORT LLC,KVM TRANSPORT LLC,,kvmt@icloud.com,,HAYWARD,CA,94545,2295 TILGRIM WAY,1743475,2,2,Bay,Oakland,15.8,75.7,15.8,37.6059,-122.12687,B,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1743475,fmcsa_census_az4n-8mr2
NOBLE EXPRESS INC,NOBLE EXPRESS INC,,nobleexpress@gmail.com,9163689388,RANCHO CORDOVA,CA,95670,11072 ROBUST WAY,1744790,2,2,Sacramento,Sacramento,11.7,11.7,77.1,38.60427,-121.28033,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1744790,fmcsa_census_az4n-8mr2
GTI,GREWAL TRANS INC,GTI,grewaltransinc@gmail.com,9168498020,ELK GROVE,CA,95624,9183 SURVEY RD SUITE 107,1745683,17,17,Sacramento,Sacramento,14.4,14.4,67.5,38.42751,-121.3149,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1745683,fmcsa_census_az4n-8mr2
A K TRUCKING & LOGISTICS LLC,A K TRUCKING & LOGISTICS LLC,,kumarrenu@yahoo.com,2096819885,MODESTO,CA,95358,1213 MARIN AVE,1745706,3,3,Stockton,Oakland,64.9,70.2,64.9,37.61261,-121.10857,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1745706,fmcsa_census_az4n-8mr2
WC TRUCKING INC,WC TRUCKING INC,,info@wctrucking.com,2098396500,MODESTO,CA,95357,300 CODONI AVE,1746911,10,10,Stockton,Sacramento,71.0,71.0,76.2,37.67254,-120.88714,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1746911,fmcsa_census_az4n-8mr2
BALLESTEROS BROS TRANSPORT,BALLESTEROS BROS TRANSPORT,,jjballesteros72@gmail.com,2096848700,STOCKTON,CA,95206,2103 E 9TH ST,1747885,3,3,Stockton,Sacramento,46.0,46.0,47.2,37.91885,-121.41743,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1747885,fmcsa_census_az4n-8mr2
GARCIA AND SON LLC,GARCIA AND SON LLC,,garciaandsonllcp@gmail.com,2096167690,STOCKTON,CA,95215,2687 N BEECHER RD,1747928,2,2,Stockton,Sacramento,47.4,47.4,61.6,37.94942,-121.15728,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1747928,fmcsa_census_az4n-8mr2
KTI,KANDOLA TRUCKING INC,KTI,djnoor02@gmail.com,2095526239,RIVERBANK,CA,95367,5724 EISENHOWER DRIVE,1748418,6,6,Sacramento,Sacramento,66.1,66.1,72.7,37.72928,-120.9429,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1748418,fmcsa_census_az4n-8mr2
GOLDEN GATE TOW INC,GOLDEN GATE TOW INC,,goldengatetow@yahoo.com,4158268866,SAN FRANCISCO,CA,94124,1465 CUSTER AVE,1749568,8,8,Bay,Oakland,8.0,76.2,8.0,37.7289,-122.38278,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1749568,fmcsa_census_az4n-8mr2
LEGEND THEATRICAL,LEGEND THEATRICAL,,accounting@legendtheatrical.com,8314383000,SCOTTS VALLEY,CA,95066,60 OLD EL PUEBLO RD,1749977,2,2,Bay,Oakland,52.8,108.4,52.8,37.06792,-122.01399,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1749977,fmcsa_census_az4n-8mr2
ADVANCED TOWING,ADVANCED TOWING AND TRANSPORT INC,ADVANCED TOWING,rlcadvancedtowing@yahoo.com,5304775400,GRASS VALLEY,CA,95945,319 RAILROAD AVE,1750162,11,11,Sacramento,Sacramento,50.9,50.9,119.1,39.19639,-120.97229,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1750162,fmcsa_census_az4n-8mr2
MEDINA AND SONS TRUCKING,MEDINA AND SONS TRUCKING,,admin@medinatrucking.net,,ORLAND,CA,95963,4161 LINDA PL,1751922,17,17,Sacramento,Sacramento,89.7,89.7,133.5,39.73631,-122.25934,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1751922,fmcsa_census_az4n-8mr2
GFC TRANSPORTATION INC,GFC TRANSPORTATION INC,,safety@gfctransportation.com,9169958381,ELK GROVE,CA,95624,9780 DINO DR SUITE A,1752236,36,36,Sacramento,Sacramento,14.4,14.4,67.5,38.42751,-121.3149,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1752236,fmcsa_census_az4n-8mr2
MAINLINE EQUIPMENT,KIRK GOUDY,MAINLINE EQUIPMENT,mainlineequip@aol.com,2096029788,MANTECA,CA,95337,1717 SOUTH MAIN STREET,1752665,3,3,Stockton,Oakland,56.6,59.6,56.6,37.74304,-121.23838,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1752665,fmcsa_census_az4n-8mr2
MMM TRUCKING INC,MMM TRUCKING INC,,info.mmmtrucks@gmail.com,2096167788,STOCKTON,CA,95207,5250 CLAREMONT AVE SUITE 207,1752707,34,34,Stockton,Sacramento,41.1,41.1,53.4,38.00212,-121.32498,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1752707,fmcsa_census_az4n-8mr2
GLAD TRANSPORT INC,GLAD TRANSPORT INC,,gladtrans16@gmail.com,5595380906,FRESNO,CA,93722,4749 W SPRUCE AVE APT 113,1753635,4,4,Bay,Oakland,148.9,151.7,148.9,36.79936,-119.87479,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1753635,fmcsa_census_az4n-8mr2
TINOCO BEE SERVICE,JOSE TINOCO,TINOCO BEE SERVICE,maritinoco28@hotmail.com,5302181123,BIGGS,CA,95917,3332 MILKY WAY,1753772,4,4,Sacramento,Sacramento,58.9,58.9,114.3,39.40969,-121.75665,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1753772,fmcsa_census_az4n-8mr2
RICK LAWLEY TRUCKING,RICHARD B LAWLEY,RICK LAWLEY TRUCKING,rickltrucking@aol.com,7073219936,NAPA,CA,94558,225 HOMEWOOD AVE,1754373,2,2,Bay,Sacramento,41.4,41.4,44.1,38.44201,-122.23832,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1754373,fmcsa_census_az4n-8mr2
PRESTIGE CARRIER INC,PRESTIGE CARRIER INC,,prestigecarrier@ymail.com,9163200675,CITRUS HEIGHTS,CA,95610,8243 SCARLET OAK CIRCLE,1754497,2,2,Sacramento,Sacramento,14.3,14.3,82.0,38.69491,-121.27177,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1754497,fmcsa_census_az4n-8mr2
EMPIRE EXPRESS,KULDEEP SAHOTA,EMPIRE EXPRESS,empireexpress564@gmail.com,9165968634,ELK GROVE,CA,95757,10152 PASSARO WAY,1757361,2,2,Sacramento,Sacramento,16.7,16.7,59.0,38.34489,-121.43123,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1757361,fmcsa_census_az4n-8mr2
CHEPE TRUCKING,JOSE RODRIGUEZ RODRIGUEZ,CHEPE TRUCKING,onkj0920@gmail.com,5596301011,TRANQUILLITY,CA,93668,25331 W TUFT AVENUE,1757391,2,2,Bay,Oakland,135.3,149.0,135.3,36.65028,-120.28409,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1757391,fmcsa_census_az4n-8mr2
FITGUARD,FITGUARD INC,FITGUARD,accounting@fitguard.com,9163758100,WEST SACRAMENTO,CA,95691,1583 ENTERPRISE BLVD SUITE 20,1758581,4,4,Sacramento,Sacramento,6.2,6.2,67.8,38.62795,-121.59329,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1758581,fmcsa_census_az4n-8mr2
JASSON TRUCKING INC,JASSON TRUCKING INC,,jassontruckinginc@gmail.com,2096487743,LIVINGSTON,CA,95334,308 KENSINGTON DR,1758607,4,4,Bay,Oakland,89.5,94.6,89.5,37.34731,-120.74263,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1758607,fmcsa_census_az4n-8mr2
RACKLEY COMPANY INC,RACKLEY COMPANY INC,,tamiberg@rackleyco.com,5308659619,ORLAND,CA,95963,3772 COUNTY ROAD 99W,1759411,12,12,Sacramento,Sacramento,89.7,89.7,133.5,39.73631,-122.25934,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1759411,fmcsa_census_az4n-8mr2
JW INTERNATIONAL TRANSPORT INC,JW INTERNATIONAL TRANSPORT INC,,jwinternationaltransport@yahoo.com,5109801897,UNION CITY,CA,94587,4276 BOLINA DR,1763350,2,2,Bay,Oakland,19.6,73.4,19.6,37.60316,-122.01864,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1763350,fmcsa_census_az4n-8mr2
ERIC'S EXPRESS M INC,ERIC'S EXPRESS M INC,,ericsexpressinc@gmail.com,9168446823,FOLSOM,CA,95630,134 TIMSON DR,1763560,4,4,Sacramento,Sacramento,19.9,19.9,85.5,38.6666,-121.14163,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1763560,fmcsa_census_az4n-8mr2
R W RADOVICH TRANSPORT INC,R W RADOVICH TRANSPORT INC,,rwrtrans53@outlook.com,2093331534,LODI,CA,95240,503 S SCHOOL ST,1764944,2,0,Stockton,Sacramento,37.4,37.4,65.0,38.11439,-121.14466,B,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1764944,fmcsa_census_az4n-8mr2
J A T TRUCKING,JOSE TREJO,J A T TRUCKING,josetredoso@yahoo.com,5108121656,SAN PABLO,CA,94806,399 JENNIFER DR,1765596,8,8,Bay,Oakland,12.7,61.8,12.7,37.98079,-122.33763,C,AUTHORIZED FOR HIRE;U. S. MAIL,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1765596,fmcsa_census_az4n-8mr2
VALLEY UTILITY SERVICES INC,VALLEY UTILITY SERVICES INC,,karen@valleyutility.com,9169249113,SACRAMENTO,CA,95815,1779 TRIBUTE RD B,1767670,2,2,Sacramento,Sacramento,3.0,3.0,71.2,38.60541,-121.44759,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1767670,fmcsa_census_az4n-8mr2
NAYO TRUCKING,GENADIO SALAS CRUZ,NAYO TRUCKING,cruznayo@yahoo.com,5599703724,FRESNO,CA,93722,5130 W RICHERT AVE,1767815,2,2,Bay,Oakland,148.9,151.7,148.9,36.79936,-119.87479,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1767815,fmcsa_census_az4n-8mr2
PBM SUPPLY,PBM SUPPLY,,brandont@pbmsprayers.com,5303451334,CHICO,CA,95928,324 MEYERS ST,1768853,13,13,Sacramento,Sacramento,78.6,78.6,132.0,39.68571,-121.84408,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1768853,fmcsa_census_az4n-8mr2
GIANNINI GARDEN ORNAMENTS INC,GIANNINI GARDEN ORNAMENTS INC,,pierluigi@gianninigarden.com,6508734493,SOUTH SAN FRANCISCO,CA,94080,225 SHAW RD,1769921,3,3,Bay,Oakland,13.2,81.5,13.2,37.65549,-122.42208,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1769921,fmcsa_census_az4n-8mr2
CB HARVESTING,CB HARVESTING LLC,CB HARVESTING,abril.gutierrez@churchbrothers.com,8317961000,SALINAS,CA,93908,96 HARTNELL RD,1770034,75,57,Bay,Oakland,87.8,133.5,87.8,36.65174,-121.59944,A,"PRIVATE PASSENGER, BUSINESS;AUTHORIZED FOR HIRE",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1770034,fmcsa_census_az4n-8mr2
HARIBON EXPRESS LLC,HARIBON EXPRESS LLC,,haribonexpress@comcast.net,6507550439,DALY CITY,CA,94014,121 3RD AVENUE,1770105,5,5,Bay,Oakland,12.4,80.4,12.4,37.69088,-122.44744,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1770105,fmcsa_census_az4n-8mr2
C & I TRUCKING INC,C & I TRUCKING INC,,citruckinginc@yahoo.com,5593512178,FRESNO,CA,93722,5518 W OLIVE AVE,1770793,4,4,Bay,Oakland,148.9,151.7,148.9,36.79936,-119.87479,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1770793,fmcsa_census_az4n-8mr2
BRIANS BEE HAVEN INC,BRIANS BEE HAVEN INC,,briansbeehaven@yahoo.com,7192015199,CHOWCHILLA,CA,93610,18853 AVE 23 1/2,1773682,5,5,Bay,Oakland,119.6,122.0,119.6,37.0983,-120.28121,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1773682,fmcsa_census_az4n-8mr2
DENNIS L SCHLUMPF AND ASSOCIATES,DENNIS L SCHLUMPF AND ASSOCIATES,,dschlumpf2008@hotmail.com,5305832285,HOMEWOOD,CA,96141,4025 WEST LAKE BLVD,1774166,2,2,Sacramento,Sacramento,78.4,78.4,143.0,39.06727,-120.1778,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1774166,fmcsa_census_az4n-8mr2
